Proyecto	Actividad	Estado	Municipio	Localidad	Nombre	Fecha de inicio	Fecha de conclusión	Tipo de actividad	Clase de Actividad	Estatus	Sede de la actividad	Tipo de sede	Recuento de Consecutivo	Cantidad Público participante	Mujeres	Hombres	Niñas	Niños	Mujeres jóvenes	Hombres jóvenes	Personas Adultas	Personas Adultas Mayores
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Primaria General "Antonio Rosales", Álvaro Obregón, Ciudad de México	30/05/2025	30/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria General "Antonio Rosales"	Escuela pública	1	38	24	14	24	14	0	0	0	0
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Primaria General "Antonio Rosales", Álvaro Obregón, Ciudad de México	06/06/2025	06/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria General "Antonio Rosales"	Escuela pública	1	36	24	12	24	12	0	0	0	0
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Primaria General "Antonio Rosales", Álvaro Obregón, Ciudad de México	13/06/2025	13/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria General "Antonio Rosales"	Escuela pública	1	30	21	9	21	9	0	0	0	0
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Primaria General "Antonio Rosales", Álvaro Obregón, Ciudad de México	20/06/2025	20/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria General "Antonio Rosales"	Escuela pública	1	23	16	7	16	7	0	0	0	0
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Primaria General "Antonio Rosales", Álvaro Obregón, Ciudad de México	01/08/2025	01/08/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria General "Antonio Rosales"	Escuela pública	1	19	11	8	7	6	0	0	5	1
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Primaria General "Antonio Rosales", Álvaro Obregón, Ciudad de México	14/08/2025	14/08/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria General "Antonio Rosales"	Escuela pública	1	21	12	9	7	5	1	0	7	1
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Primaria General "Antonio Rosales", Álvaro Obregón, Ciudad de México	20/08/2025	20/08/2025	Convite cultural	Convite cultural ordinario	Activo	Escuela Primaria General "Antonio Rosales"	Escuela pública	1	8	5	3	2	3	1	0	1	1
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Primaria General "Antonio Rosales", Álvaro Obregón, Ciudad de México	27/08/2025	27/08/2025	Jornada ordinaria	Convite cultural	Activo	Escuela Primaria General "Antonio Rosales"	Escuela pública	1	13	6	7	3	5	0	0	4	1
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Primaria General "Antonio Rosales", Álvaro Obregón, Ciudad de México	05/09/2025	05/09/2025	Jornada ordinaria	Convite cultural	Activo	Escuela Primaria General "Antonio Rosales"	Escuela pública	1	190	108	82	100	80	0	0	10	0
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Primaria General "Antonio Rosales", Álvaro Obregón, Ciudad de México	12/09/2025	12/09/2025	Jornada ordinaria	Convite cultural	Activo	Escuela Primaria General "Antonio Rosales"	Escuela pública	1	190	106	84	100	80	0	0	10	0
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Primaria General "Antonio Rosales", Álvaro Obregón, Ciudad de México	26/09/2025	26/09/2025	Jornada ordinaria	Convite cultural	Activo	Escuela Primaria General "Antonio Rosales"	Escuela pública	1	26	14	12	14	11	0	0	0	1
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Primaria General "Antonio Rosales", Álvaro Obregón, Ciudad de México	03/10/2025	03/10/2025	Jornada ordinaria	Convite cultural	Activo	Escuela Primaria General "Antonio Rosales"	Escuela pública	1	41	25	16	25	15	0	0	0	1
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Primaria General "Antonio Rosales", Álvaro Obregón, Ciudad de México	10/10/2025	10/10/2025	Jornada ordinaria	Convite cultural	Activo	Escuela Primaria General "Antonio Rosales"	Escuela pública	1	41	25	16	25	15	0	0	0	1
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Secundaria No.77 "República de Panamá", Álvaro Obregón, Ciudad de México	27/02/2025	27/02/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Secundaria No.77 "República de Panamá"	Escuela pública	1	20	15	5	8	2	2	1	7	0
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Secundaria No.77 "República de Panamá", Álvaro Obregón, Ciudad de México	06/03/2025	06/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Secundaria No.77 "República de Panamá"	Escuela pública	1	29	19	10	19	10	0	0	0	0
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Secundaria No.77 "República de Panamá", Álvaro Obregón, Ciudad de México	13/03/2025	13/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Secundaria No.77 "República de Panamá"	Escuela pública	1	16	12	4	7	3	1	0	4	1
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Secundaria No.77 "República de Panamá", Álvaro Obregón, Ciudad de México	20/03/2025	20/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Secundaria No.77 "República de Panamá"	Escuela pública	1	23	19	4	19	4	0	0	0	0
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Secundaria No.77 "República de Panamá", Álvaro Obregón, Ciudad de México	27/03/2025	27/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Secundaria No.77 "República de Panamá"	Escuela pública	1	600	325	275	250	200	0	0	100	50
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Secundaria No.77 "República de Panamá", Álvaro Obregón, Ciudad de México	03/04/2025	03/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Secundaria No.77 "República de Panamá"	Escuela pública	1	14	10	4	5	3	3	0	3	0
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Secundaria No.77 "República de Panamá", Álvaro Obregón, Ciudad de México	10/04/2025	10/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Secundaria No.77 "República de Panamá"	Escuela pública	1	14	11	3	10	3	1	0	0	0
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Secundaria No.77 "República de Panamá", Álvaro Obregón, Ciudad de México	24/04/2025	24/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Secundaria No.77 "República de Panamá"	Escuela pública	1	17	12	5	6	2	3	0	4	2
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Secundaria No.77 "República de Panamá", Álvaro Obregón, Ciudad de México	08/05/2025	08/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Secundaria No.77 "República de Panamá"	Escuela pública	1	22	15	7	15	6	0	0	0	1
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Secundaria No.77 "República de Panamá", Álvaro Obregón, Ciudad de México	22/05/2025	22/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Secundaria No.77 "República de Panamá"	Escuela pública	1	29	22	7	22	7	0	0	0	0
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Secundaria No.77 "República de Panamá", Álvaro Obregón, Ciudad de México	29/05/2025	29/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Secundaria No.77 "República de Panamá"	Escuela pública	1	18	12	6	7	6	0	0	5	0
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Secundaria No.77 "República de Panamá", Álvaro Obregón, Ciudad de México	05/06/2025	05/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Secundaria No.77 "República de Panamá"	Escuela pública	1	24	21	3	21	3	0	0	0	0
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Secundaria No.77 "República de Panamá", Álvaro Obregón, Ciudad de México	19/06/2025	19/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Secundaria No.77 "República de Panamá"	Escuela pública	1	17	12	5	7	4	0	0	6	0
Convite cultural	Jornada ordinaria	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite Cultural en la Escuela Secundaria No.77 "República de Panamá", Álvaro Obregón, Ciudad de México	26/06/2025	26/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Secundaria No.77 "República de Panamá"	Escuela pública	1	20	15	5	15	4	0	0	0	1
